locality_id,locality.feature_type_id,locality_type,locality.name,country_id,province,county,city,contained_in
68095,201,Subsurface fluid reservoir,"Oil or Gas Field, WASHINGTON, Utah",228,Utah,"WASHINGTON, UT",,
68096,201,Subsurface fluid reservoir,"Oil or Gas Field, WAYNE, Utah",228,Utah,"WAYNE, UT",,
68097,,,"Oil Bay, Iniskin Peninsula, Cook Inlet region, Alaska",228,Alaska,Kenai Peninsula Borough,,
68098,70,Lake,"Oil Spill Lake, Alaska",228,Alaska,North Slope,,
68099,70,Lake,"Oil Spill Lake, Alaska. Location ID: OS; Site: 2; Hole: A",228,Alaska,North Slope,,
68100,,,"Oisans, Bourg Saint Maurice, Rhône-Alpes, Isere Dept., France, Rhône-Alpes",74,Rhone-Alpes,Isere Dept.,,
68101,,,"Oisans, Dauphine, Rhône-Alpes, Isere Dept., France, Rhône-Alpes",74,Rhone-Alpes,Isere Dept.,,
68102,,,"Oisans, Rhône-Alpes, Isere Dept., France, Rhône-Alpes",74,Rhone-Alpes,Isere Dept.,,
68103,,,"Oisans, Saint Christophe (Near), Le Puys, Rhône-Alpes, Isere Dept., France, Rhône-Alpes",74,Rhone-Alpes,Isere Dept.,,
68104,,,"Oita Ken, Kyushu, Obira, Kurauchi, Kyushu, Japan, Kyushu",108,Kyushu,,,
68105,,,"Oita Ken, Obira, Kurauchi, Kyushu, Japan, Kyushu",108,Kyushu,,,
68106,,,"Oita Prefecture, Himeshima, Kyushu, Japan, Kyushu",108,Kyushu,,,
68107,,,"Oita Prefecture, Obira, Kyushu, Japan, Kyushu",108,Kyushu,,,
68108,,,"Oita, Kiura, Japan, Oita",108,Oita,Kiura,,
68109,,,"Oita, Kyushu, Japan, Kyushu",108,Kyushu,,,
68110,,,"Oita, Obira, Kyushu, Japan, Kyushu",108,Kyushu,,,
68111,,,"Oita, Ono-Gun, Kiura, Japan",108,,,,
68112,,,"Oita, Uchinokuchiyama, Kyushu, Japan, Kyushu",108,Kyushu,,,
68113,,,"Oitama, Oguni, Uzen, Japan",108,,,,
68114,,,"Ojai, California, United States",228,California,,,
68115,,,"Ojamo, Finland",73,,Ojamo,,
68116,209,Mineralized system,Ojancos Nuevo District,43,,,,
68117,189,Mining site,"Oje Agua Mine, Guanajuato",140,Guanajuato,,,
68118,,,"Oje Caliente, Meda Claim, New Mexico, United States",228,New Mexico,,,
68119,,,"Ojen, Malaga, Spain",202,,,,
68120,252,Marine water body,"Ojin Rise, NWest Pacific",,,,,
68121,252,Marine water body,"Ojin Seamount, Emperor Seamounts",,,,,
68122,,,"Ojinaga Area, Chihuahua, Mexico, Chihuahua",140,Chihuahua,,,
68123,,,"Ojo Alamo, New Mexico, San Juan Co., United States",228,New Mexico,San Juan Co.,,
68124,,,"Ojo Caliente, Zacatecas, Mexico, Zacatecas",140,Zacatecas,,,
68125,189,Mining site,"Ojos Espanoles Mine, Chihuahua",140,Chihuahua,Lazara Cardenas,,
68126,,,"Ojos Negros, Baja California, Mexico, Baja California",140,Baja California,,,
68128,189,Mining site,"Ojue La Mine, San Diego Stope, 13th Level, Durango",140,Durango,,Mapimi,
68129,189,Mining site,Ojuela mine,140,,,,
68130,189,Mining site,"Ojuela Mine (Near), Durango",140,Durango,,Mapimi,
68131,189,Mining site,"ojuela mine level 5 palomas oriente ore body, durango",140,durango,durango,,
68132,189,Mining site,"Ojuela Mine, 6th Level, Durango",140,Durango,,Mapimi,
68133,189,Mining site,"Ojuela Mine, Cumbres Stope, 12th Level, Durango",140,Durango,,Mapimi,
68134,189,Mining site,"Ojuela Mine, Cumbres Stope, 14th Level, Durango",140,Durango,,Mapimi,
68135,189,Mining site,"Ojuela Mine, Durango",140,Durango,Mapimi,Mapimi,
68136,189,Mining site,"Ojuela Mine, Estado de Durango",140,Durango,Mapimí,Mapimi,
68137,189,Mining site,"Ojuela Mine, Ojuela Stope, 15th Level, Durango",140,Durango,,Mapimi,
68138,189,Mining site,"Ojuela Mine, Polomas Stope, 12th Level, Durango",140,Durango,,Mapimi,
68139,189,Mining site,"Ojuela Mine, Polomas Stope, 16th Level, Durango",140,Durango,,Mapimi,
68140,189,Mining site,"Ojuela Mine, Polomas Stope, 17th Level, Durango",140,Durango,,Mapimi,
68141,189,Mining site,"Ojuela Mine, San Diego Stope, Durango",140,Durango,,Mapimi,
68142,189,Mining site,"Ojuela Mine, San Juan Poniente Stope, 14th Level, Durango",140,Durango,,Mapimi,
68143,189,Mining site,"Ojuela Mine, Santa Maria Stope, Durango",140,Durango,,Mapimi,
68144,189,Mining site,"Ojuela Mine, Surface Workings, Durango",140,Durango,,Mapimi,
68145,189,Mining site,"Ojuelas Mine, Polomas Stope, 17th Level, Durango",140,Durango,,Mapimi,
68146,189,Mining site,"Ojuelo Mine, Durango",140,Durango,,Mapimi,
68147,189,Mining site,"Ok Mine, Utah",228,Utah,Beaver Co.,,
68148,205,Geologic unit,"Oka Alkalic Complex, Quebec",38,Quebec,,Oka,
68149,205,Geologic unit,"Oka Carbonatite And Alkaline Complex, Quebec",38,Quebec,,,
68150,205,Geologic unit,Oka Complex,,,,,
68151,205,Geologic unit,"Oka Complex, Quebec",38,Quebec,,,
68152,,,"Oka dist, Quebec, Canada",38,Quebec,,,
68153,185,Volcano,"Oka Plateau, Siberia",180,Siberia,,,
68154,,,"Oka, La Trappe, Quebec, Canada",38,Quebec,,,
68155,,,"Oka, P Q Columbium, Quebec, Canada",38,Quebec,,,
68156,,,"Oka, Quebec, Canada",38,Quebec,,,
68157,,,"Okahandja, Donkerhoek, Namibia",150,,,,
68158,,,"Okahandja, Namibia",150,,,,
68159,,,"Okahanja., Namibia",150,,,,
68160,101,Canyon,O'Kane Canyon,,,,,
68161,,,"Okanogon, United States",228,Washington,,,
68162,185,Volcano,Okataina,156,,,,
68163,,,"Okatsu Ken, Ugo, Japan",108,,,,
68164,,,"Okatsu, Ugo, Japan",108,,,,
68165,,,"Okatumba, Namibia",150,,Okatumba,,
68166,,,"Okatumba, Windhoek (80 Km E Of), Windhoek District (?), Namibia",150,,,,
68167,,,"Okayama Prefecture, Fuka, Bicchu, Japan",108,,,,
68168,,,"Okayama Prefecture, Japan, Okayama Prefecture",108,Okayama,,,
68169,,,"Okayama Prefecture, Kawakami, Kawakami Gun, Japan, Okayama Prefecture",108,Okayama,Kawakami,,
68170,,,"Okayama, Bicchu Cho, Fuka, Japan",108,,,,
68171,,,"Okayama, Bicchu, Fuka, Japan",108,,,,
68172,,,"Okayama, Fuka, Japan",108,,,,
68173,,,"Okayama, Gonofuji, Japan, Okayama",108,Okayama,Gonofuji,,
68174,,,"Okayama, Kawakami, Bicchu, Fuka, Japan",108,,,,
68175,,,"Okayama, Kawakami, Bicchu, Machi Fuka, Japan",108,,,,
68176,,,"Okayama, Yamaguze, Japan",108,,,,
68177,189,Mining site,Okbang Tungsten Mine,,,,,
68178,,,"Okeechobee Pit (32nd Ave), Florida",228,Florida,Okeechobee,,
68179,,,"Okeechobee, Fort Kissimmee, United States",228,Florida,Okeechobee,,
68180,,,"Okehampton, Belstone, England, Devon, United Kingdom",227,England,Devon,,
68181,189,Mining site,Okenobe Mine,108,,,,
68182,189,Mining site,"Oketo Mine, Hokkaido",108,Hokkaido,,,
68183,,,"Okhansk, Perm Oblast, Russian Federation",180,Perm Oblast,,,
68184,97,Seamount,Oki Jokyo Seamount,,,,,
68185,185,Volcano,Oki-Dogo,108,,,,
68186,185,Volcano,"Oki-Dogo, Chugoku",108,Chugoku,,Saigo,
68187,189,Mining site,O'Kiep Copper Mine,200,,,,
68188,189,Mining site,"Okiep Mine, Northern Cape Province",200,Northern Cape,Okiep,,
68189,189,Mining site,"Okiep Mines, Cape Province",200,Cape,Okiep,,
68190,97,Seamount,Oki-Jokyo Seamount,,,,,
68191,220,Island,Okinawa Island,108,,,,
68192,85,Deep sea trench,Okinawa Trough.,,,,,
68193,,,"Okita, Saimoji, Japan",108,,,,
68194,,,Okkampitiya,203,,Sri Lanka,,
68195,189,Mining site,Okkie Fluorspar Mine,,,,,
68196,,,Oklahoma,228,Oklahoma,,,
68197,,,"Oklahoma Is Questionable, Oklahoma, United States, Oklahoma",228,Oklahoma,,,
68198,,,"Oklahoma, Alfalfa Co. (?), United States, Oklahoma",228,Oklahoma,Alfalfa Co. (?),,
68199,,,"Oklahoma, Alfalfa Co., United States, Oklahoma",228,Oklahoma,Alfalfa Co.,,
68200,,,"Oklahoma, BECKHAM, OK, United States, Oklahoma",228,Oklahoma,"BECKHAM, OK",,
68201,,,"Oklahoma, Bennington, United States, Oklahoma",228,Oklahoma,,Bennington,
68202,,,"Oklahoma, Blaine Co., Ferguson, United States, Oklahoma",228,Oklahoma,Blaine Co.,,
68203,,,"Oklahoma, BLAINE, OK, United States, Oklahoma",228,Oklahoma,"BLAINE, OK",,
68204,,,"Oklahoma, Buckhorn Valley, United States, Oklahoma",228,Oklahoma,,,
68205,,,"Oklahoma, CADDO, OK, United States, Oklahoma",228,Oklahoma,"CADDO, OK",,
68206,,,"Oklahoma, Cardin, United States, Oklahoma",228,Oklahoma,Cardin,,
68207,,,"Oklahoma, CARTER, OK, United States, Oklahoma",228,Oklahoma,"CARTER, OK",,
68208,,,"Oklahoma, Chickes Aw Nation, Arbuckle Mtns., United States, Oklahoma",228,Oklahoma,,,
68209,,,"Oklahoma, Choctaw Nation, Gallup, United States, Oklahoma",228,Oklahoma,,,
68210,,,"Oklahoma, Cold Springs, United States, Oklahoma",228,Oklahoma,,Cold Springs,
68211,,,"Oklahoma, Comanche Co., United States, Oklahoma",228,Oklahoma,Comanche Co.,,
68212,,,"Oklahoma, Commerce, United States, Oklahoma",228,Oklahoma,Commerce,,
68213,,,"Oklahoma, Cooperton, United States, Oklahoma",228,Oklahoma,,,
68214,,,"Oklahoma, Craig Co., Vinita, United States, Oklahoma",228,Oklahoma,Craig Co.,,
68215,,,"Oklahoma, Creek Nation, Red Fork (Near), United States, Oklahoma",228,Oklahoma,,,
68216,,,"Oklahoma, CUSTER, OK, United States, Oklahoma",228,Oklahoma,"CUSTER, OK",,
68217,,,"Oklahoma, Delaware Creek Township, United States, Oklahoma",228,Oklahoma,,,
68218,,,"Oklahoma, Dewey Co., Taloga, United States, Oklahoma",228,Oklahoma,Dewey Co.,,
68219,,,"Oklahoma, Dougherty, United States, Oklahoma",228,Oklahoma,,Dougherty,
68220,,,"Oklahoma, ELLIS, OK, United States, Oklahoma",228,Oklahoma,"ELLIS, OK",,
68221,,,"Oklahoma, Emet, United States, Oklahoma",228,Oklahoma,,,
68222,,,"Oklahoma, Enid, United States, Oklahoma",228,Oklahoma,,,
68223,,,"Oklahoma, GRADY, OK, United States, Oklahoma",228,Oklahoma,"GRADY, OK",,
68224,,,"Oklahoma, Grant Co., United States, Oklahoma",228,Oklahoma,Grant Co.,,
68225,,,"Oklahoma, Harmon Co., United States, Oklahoma",228,Oklahoma,Harmon Co.,,
68226,,,"Oklahoma, Harper Co., United States, Oklahoma",228,Oklahoma,Harper Co.,,
68227,,,"Oklahoma, Hennepin, United States, Oklahoma",228,Oklahoma,,,
68228,,,"Oklahoma, Hickory Creek, United States, Oklahoma",228,Oklahoma,,,
68229,,,"Oklahoma, Indiahoma, United States, Oklahoma",228,Oklahoma,Indiahoma,,
68230,,,"Oklahoma, Indian Territory, Creek Nation, United States, Oklahoma",228,Oklahoma,,,
68231,,,"Oklahoma, Jet, United States, Oklahoma",228,Oklahoma,Jet,,
68232,,,"Oklahoma, Johnston, United States, Oklahoma",228,Oklahoma,Johnston,,
68233,,,"Oklahoma, Kaw City, United States, Oklahoma",228,Oklahoma,,,
68234,,,"Oklahoma, Lawton, United States, Oklahoma",228,Oklahoma,Lawton,,
68235,,,"Oklahoma, Le Flore Co., United States, Oklahoma",228,Oklahoma,Le Flore Co.,,
68236,,,"Oklahoma, LE FLORE, OK, United States, Oklahoma",228,Oklahoma,"LE FLORE, OK",,
68237,,,"Oklahoma, Lehigh, United States, Oklahoma",228,Oklahoma,,Lehigh,
68238,,,"Oklahoma, Lugert, United States, Oklahoma",228,Oklahoma,,Lugert,
68239,,,"Oklahoma, Marietta Area, United States, Oklahoma",228,Oklahoma,,,
68240,,,"Oklahoma, Meers, United States, Oklahoma",228,Oklahoma,,Meers,
68241,,,"Oklahoma, Mountain Peak, United States, Oklahoma",228,Oklahoma,,,
68242,,,"Oklahoma, Murray Co., United States, Oklahoma",228,Oklahoma,Murray Co.,,
68243,,,"Oklahoma, No Rman, United States, Oklahoma",228,Oklahoma,,,
68244,,,"Oklahoma, Noble, United States, Oklahoma",228,Oklahoma,Noble,,
68245,,,"Oklahoma, Norman, United States, Oklahoma",228,Oklahoma,Norman,Norman,
68246,,,"Oklahoma, North Enid, United States, Oklahoma",228,Oklahoma,,,
68247,,,"Oklahoma, Nowata County, United States, Oklahoma",228,Oklahoma,Nowata County,,
68248,,,"Oklahoma, Old Buckingham District (Prospect In Ne Corner Of), United States, Oklahoma",228,Oklahoma,,,
68249,,,"Oklahoma, Oolite, United States, Oklahoma",228,Oklahoma,,,
68250,,,"Oklahoma, Ottawa Co., Picher, United States, Oklahoma",228,Oklahoma,Ottawa Co.,Picher,
68251,,,"Oklahoma, Ottawa Co., Pitcher, United States, Oklahoma",228,Oklahoma,Ottawa Co.,,
68252,,,"Oklahoma, Ottawa Co., Treece, United States, Oklahoma",228,Oklahoma,Ottawa Co.,Treece,
68253,,,"Oklahoma, Ottawa Co., United States, Oklahoma",228,Oklahoma,Ottawa Co.,,
68254,,,"Oklahoma, Picher, United States, Oklahoma",228,Oklahoma,Picher,Picher,
68255,,,"Oklahoma, Picker, United States, Oklahoma",228,Oklahoma,,,
68256,,,"Oklahoma, Pike Co., United States, Oklahoma",228,Oklahoma,Pike Co.,,
68257,,,"Oklahoma, Pitcher, United States, Oklahoma",228,Oklahoma,,,
68258,,,"Oklahoma, Pontotoc, United States, Oklahoma",228,Oklahoma,,Pontotoc,
68259,,,"Oklahoma, Pushmataha Co., Antlers (1 1/4 Mi N), United States, Oklahoma",228,Oklahoma,Pushmataha Co.,,
68260,,,"Oklahoma, Tishomingo, United States, Oklahoma",228,Oklahoma,,,
68261,,,"Oklahoma, Trinity Co., United States, Oklahoma",228,Oklahoma,Trinity Co.,,
68262,,,"Oklahoma, United States, Oklahoma",228,Oklahoma,Oklahoma,,
68263,,,"Oklahoma, WASHITA, OK, United States, Oklahoma",228,Oklahoma,"WASHITA, OK",,
68264,,,"Oklahoma, Washita, United States, Oklahoma",228,Oklahoma,Washita,,
68265,,,"Oklahoma, Weatherford, United States, Oklahoma",228,Oklahoma,Weatherford,,
68266,,,"Oklahoma, Wheeler, United States, Oklahoma",228,Oklahoma,,,
68270,209,Mineralized system,"Oklahoma-Kansas, Oklahoma",228,Oklahoma,,,
68271,,,"Oklo, Gabon",78,,,,
68272,185,Volcano,"Okmok V., Cape Aslik Cone, Alaska",228,Alaska,,,
68273,185,Volcano,"Okmok V., Cinder Point Cone, Alaska",228,Alaska,,,
68274,185,Volcano,"Okmok V., Kidney Bean Cone, Alaska",228,Alaska,,,
68275,185,Volcano,"Okmok V., Nye Cone, Alaska",228,Alaska,,,
68276,185,Volcano,Okmok Volcano,,,,,
68277,185,Volcano,"Okmok Volcano, Alaska",228,Alaska,,,
68278,185,Volcano,"Okmok, Alaska",228,Alaska,Aleutians West Co.,,
68279,,,"Okolište, Visoko",27,,,,
68280,189,Mining site,"Okoppe Mine, Kinki",108,Kinki,,,
68281,189,Mining site,Okorogawa Mines,108,,,,
68282,189,Mining site,Okoruso Mine,150,,Otjiwarongo,,
68283,205,Geologic unit,Okorusu Complex,150,,,,
68284,,,"Okrisky (Near), Cichov, Moravia, Czech Republic",57,Moravia,,,
68285,248,River or stream,Oksrukuyik Creek,228,,,,
68286,248,River or stream,"Oksrukuyik Creek, Alaska",228,Alaska,,North Slope Borough,
68287,,,"Oktibbeha County, Mississippi, United States",228,Mississippi,,,
68288,189,Mining site,"Oktyabr'skiy Mine, Krasnoyarskiy Kray",180,Krasnoyarsk,Noril'sk,,
68289,189,Mining site,"Okumitate Mine, Kyushu",108,Kyushu,,,
68290,,,"Okunimachi, Uzen, Japan",108,,,,
68291,97,seamount,Okupou Seamount,,,,,
68292,189,Mining site,"Okura Mine, Chubu",108,Chubu,,,
68293,,,"Okurajiki, Iwaki, Japan",108,,,,
68294,248,River or stream,Okuru,,,,,
68295,189,Mining site,Okus Mine,150,,,Grootfontein,
68296,220,Island,Okushiri,108,,,,
68297,,,"Ol Fm., Khongor Range, Mongolia",,,,,
68298,,,"Ol Fm., N. Bayan Gorge, Mongolia",,,,,
68299,,,"Ol Fm., Taishir Location, Mongolia",,,,,
68300,,,"Ola (Near), Idaho, United States",228,Idaho,,,
68301,,,"Olafsens Farm, Pennsylvania",228,Pennsylvania,Huff Church,,
68302,,,"Olahpian, Transylvania Region, Romania",179,Transylvania,,,
68303,,,"Olancha (Near), California, Inyo Co., United States",228,California,Inyo Co.,,
68304,189,Mining site,"Olancha Claim, California",228,California,Inyo Co.,,
68305,220,Island,Oland Island,208,,,,
68306,,,"Olberg, Germany",81,,,,
68307,,,"Olbersdorf, Saxony, Germany",81,Saxony,,,
68308,,,"Olbruck Castle, Rhine, Niederdurenbach, Germany, Rhine",81,Rhine,,,
68309,,,"Olbruck, Laacher See, Germany",81,,,,
68310,,,"Olbruck, Rhine, Germany, Rhine",81,Rhine,,,
68311,,,"Olbruck-Haim, Vorvern, Germany",81,,,,
68312,185,Volcano,"Olca-Paruma, Collahuasi",43,Collahuasi,,,
68313,189,Mining site,"Old 85 Mine, New Mexico",228,New Mexico,,,
68314,189,Mining site,"Old Abe Mine, New Mexico",228,New Mexico,Lincoln Co.,Mining Districts,
68315,189,Mining site,"Old Agaunico Mine, Ontario",38,Ontario,Cobalt,Cobalt,
68316,,,"Old Albermarle Rd, New Mexico, United States",228,New Mexico,,,
68317,189,Mining site,"Old Albion Mine, Utah",228,Utah,Utah Co.,,
68318,193,Quarry,"Old Anderson Quarry, New Hampshire",228,New Hampshire,,Concord,
68319,193,Quarry,"Old Andrews Quarry, Connecticut",228,Connecticut,Portland,Portland,
68320,,,"Old Arey Farm, S of Centerville, State Route 699, Virginia, Augusta Co., United States",228,Virginia,Augusta Co.,,
68321,189,Mining site,"Old Bachman Mine, Pennsylvania",228,Pennsylvania,,Hellertown,
68322,,,"Old Baldy Mts, Montana, United States",228,Montana,,,
68323,209,Mineralized system,"Old Baldy, Arizona",228,Arizona,,,
68324,,,"Old Baldy, Belt Range, Montana, United States",228,Montana,,,
68325,,,"Old Baldy, Montana, United States",228,Montana,,,
68326,193,Quarry,"Old Bangor Quarry, Pennsylvania",228,Pennsylvania,Northampton Co.,Bangor,
68327,,,"Old Banner Dump, Above Idaho Ditch, California, Nevada City, United States",228,California,,Nevada City,
68328,189,Mining site,"Old Bass Mine, New Mexico",228,New Mexico,Santa Fe Co.,Santa Fe,
68329,189,Mining site,"Old Big House mine, Arkansas",228,Arkansas,Ouachita County,,
68330,189,Mining site,"Old Bisbee Mine, Arizona",228,Arizona,Cochise Co.,,
68331,,,"Old California shaft, Game Ridge, Colorado",228,Colorado,Custer County,,
68332,189,Mining site,"Old Canton Copper Mine, Georgia",228,Georgia,Canton,Canton,
68333,189,Mining site,"Old Central Mine, New South Wales",13,New South Wales,,Broken Hill,
68334,189,Mining site,"Old Chester County Mine, Pennsylvania",228,Pennsylvania,Chester Co.,Phoenixville,
68335,189,Mining site,"Old Chestnut Hill Mine, Pennsylvania",228,Pennsylvania,Lancaster Co.,,
68336,189,Mining site,"Old Chicago Mine, Minnesota",228,Minnesota,,,
68337,,,"Old Chrysoprase Workshop Near Deer Creek, Porterville, California, Tulare Co., United States",228,California,Tulare Co.,,
68338,193,Quarry,"Old City Quarry, California",228,California,Riverside Co.,,
68339,,,"Old Coach Road, Barberton",200,Barberton,,,
68340,189,Mining site,"Old Cobalt Mine, Connecticut",228,Connecticut,,,
68341,189,Mining site,"Old Cobalt Mine, Transvaal",200,Transvaal,,,
68342,189,Mining site,"Old Cobb Mine, New Jersey",228,New Jersey,Morris Co.,,
68343,193,Quarry,"Old Colony Crushed Stone Quarry, Massachusetts",228,Massachusetts,Norfolk Co.,,
68344,193,Quarry,"Old Colony Quarry, Massachusetts",228,Massachusetts,Quincy,Quincy,
68345,193,Quarry,"Old Commercial Quarry, California",228,California,Riverside Co.,,
68346,193,Quarry,"Old Comolli Quarry, Georgia",228,Georgia,,Elberton,
68347,189,Mining site,"Old Copper Mine, New Jersey",228,New Jersey,,,
68348,189,Mining site,"Old Copper Mine, Rhode Island",228,Rhode Island,,,
68349,189,Mining site,"Old Copper Mine, Virginia",228,Virginia,Amherst Co.,,
68350,189,Mining site,"Old Cornwall Mine, South Australia",13,South Australia,,,
68351,189,Mining site,"Old County Mine, Nebraska",228,Nebraska,Gage Co.,,
68352,189,Mining site,"Old Cousal Mine, New South Wales",13,New South Wales,,,
68353,189,Mining site,"Old Cut Mine, Colorado",228,Colorado,,,
68354,,,Old Dad Mountain,,,,,
68355,,,"Old Dad Mtns, Amboy, California, United States",228,California,,,
68356,,,"Old Deutsche Steinwerke quarry at Amerdingen, Bavaria, Germany, Bavaria",81,Bavaria,,,
68357,,,"Old Deutsche Steinwerke quarry at Amerdingen, Ries Basin, Bavaria, Germany, Bavaria",81,Bavaria,,,
68358,,,"Old Deutsche Steinwerke quarry, Bavaria, Germany, Bavaria",81,Bavaria,,,
68359,,,"Old Dick Hill, Arizona, Helvetia, United States",228,Arizona,,Helvetia,
68360,189,Mining site,"Old Dick Mine, Arizona",228,Arizona,Yavapai Co.,,
68361,189,Mining site,"Old Dickerson Mine, New Jersey",228,New Jersey,Morris Co.,,
68362,,,"Old Dock, North Carolina",228,North Carolina,Columbus,,
68363,189,Mining site,"Old Dominian Mine, Arizona",228,Arizona,,,
68364,189,Mining site,"Old Dominion Mine, Washington",228,Washington,Stevens Co.,Coalville,
68365,189,Mining site,"Old Dominion Mine, Arizona",228,Arizona,Gila Co.,,
68366,189,Mining site,"Old Dominion Mine, Nevada",228,Nevada,Nye Co.,,
68367,189,Mining site,"Old Dominion Shaft, Virginia",228,Virginia,,,
68368,189,Mining site,Old Donkerhoek Mine,150,,,,
68369,189,Mining site,"Old Durgy Mine, North Carolina",228,North Carolina,Person Co.,,
68370,189,Mining site,"Old Dyke Pit Mine, Alabama",228,Alabama,Cherokee Co.,,
68371,189,Mining site,"Old Ellis Mine, North Carolina",228,North Carolina,Alexander Co.,,
68372,189,Mining site,"Old Emerald Mine, Akershus",163,Akershus,,,
68373,189,Mining site,"Old Emery Mine, Massachusetts",228,Massachusetts,Chester,Chester,
68374,,,"Old Fields Mine, Harford county, Maryland, United States",228,Maryland,,,
68375,193,Quarry,"Old Fisher Quarry, Maine",228,Maine,,,
68376,,,"Old Forge, New York, Herkimer Co., Old Forge, United States, New York",228,New York,Herkimer Co.,,
68377,,,"Old Fort Churchill (beds In Small Valley South Of), California, United States",228,California,,,
68378,,,"Old Fort Road, Maryland",228,Maryland,Prince George's,,
68379,220,Island,"OLD FORT, Bequia",186,,,,
68380,189,Mining site,"Old Foster Mine, Vermont",228,Vermont,Strafford,Strafford,
68381,193,Quarry,"Old Franklin Quarry, Pennsylvania",228,Pennsylvania,Lehigh Co.,Slatington,
68382,193,Quarry,"Old Fundy Gypsum Company Quarry, Nova Scotia",38,Nova Scotia,,,
68383,189,Mining site,"Old Garnet Mine, Connecticut",228,Connecticut,Middle Haddam,Middle Haddam,
68384,189,Mining site,"Old Girard Quarries, Massachusetts",228,Massachusetts,,Egremont,
68385,189,Mining site,"Old Globe Mine, Arizona",228,Arizona,Pinal Co.,Globe,
68386,189,Mining site,"Old Glory Mine, Kansas",228,Kansas,Cherokee Co.,Galena,
68387,189,Mining site,"Old Gold Hill Mine, Utah",228,Utah,Tooele Co.,,
68388,189,Mining site,"Old Gold Mine, Alaska",228,Alaska,,,
68389,189,Mining site,"Old Gold Mine, Montana",228,Montana,Jefferson Co.,,
68390,,,"Old gold mine, New Hampshire, Grafton County, Campton, United States",228,New Hampshire,Grafton County,Campton,
68391,189,Mining site,"Old Granby Mine, Arkansas",228,Arkansas,Newton Co.,,
68392,193,Quarry,"Old Grandfather Andrews Quarry Portland, Connecticut",228,Connecticut,Connecticut,,
68393,189,Mining site,"Old Graphite Mine, Massachusetts",228,Massachusetts,,,
68394,189,Mining site,"Old Gunnis Lake Mine, England",227,England,Cornwall And Isles Of Scilly,,
68395,,,"Old Haddam, Connecticut, Middlesex Co., United States",228,Connecticut,Middlesex Co.,,
68396,189,Mining site,"Old Hickory Mine, Utah",228,Utah,Beaver Co.,,
68397,193,Quarry,"Old Hoxie Quarry, New Jersey",228,New Jersey,Passaic Co.,,
68398,189,Mining site,"Old Hundred Mine, Colorado",228,Colorado,San Juan,Howardsville,
